ID_Number,country,iso3,year,popul,lifeE,infla,gdpPC,d_popul,d_lifeE,d_infla,d_gdpPC
01507,Japan,JPN,1990, 0123478000.000000, 78.837073, 0003.078516, 025801.395039, 00447500.000000, 0.134146, 0000.489574, 02081.240072
01508,Japan,JPN,1991, 0123964000.000000, 79.036829, 0003.251438, 029428.428904, 00473500.000000, 0.121585,-0000.659117, 03095.697586
01509,Japan,JPN,1992, 0124425000.000000, 79.080244, 0001.760283, 031992.790212, 00432500.000000, 0.133415,-0001.004196, 03458.407611
01510,Japan,JPN,1993, 0124829000.000000, 79.303659, 0001.243046, 036345.244126, 00376500.000000, 0.308293,-0000.532413, 03970.362422
01511,Japan,JPN,1994, 0125178000.000000, 79.696829, 0000.695458, 039933.515056, 00321500.000000, 0.116220,-0000.685472, 03926.187488
01512,Japan,JPN,1995, 0125472000.000000, 79.536098,-0000.127899, 044197.619101, 00289500.000000, 0.261463,-0000.279429,-00391.737713
01513,Japan,JPN,1996, 0125757000.000000, 80.219756, 0000.136600, 039150.039631, 00292500.000000, 0.444024, 0000.937852,-04279.693573
01514,Japan,JPN,1997, 0126057000.000000, 80.424146, 0001.747805, 035638.231956, 00321500.000000, 0.140854, 0000.262687,-03363.142009
01515,Japan,JPN,1998, 0126400000.000000, 80.501463, 0000.661974, 032423.755613, 00287000.000000, 0.018415,-0001.044551, 00485.968180
01516,Japan,JPN,1999, 0126631000.000000, 80.460976,-0000.341297, 036610.168316, 00221500.000000, 0.287317,-0000.669276, 03372.801978
01517,Japan,JPN,2000, 0126843000.000000, 81.076098,-0000.676579, 039169.359570, 00259000.000000, 0.477683,-0000.199379,-01101.992926
01518,Japan,JPN,2001, 0127149000.000000, 81.416341,-0000.740056, 034406.182464, 00301000.000000, 0.307317,-0000.123458,-03174.282963
01519,Japan,JPN,2002, 0127445000.000000, 81.690732,-0000.923494, 032820.793643, 00284500.000000, 0.171829, 0000.241757, 00490.427478
01520,Japan,JPN,2003, 0127718000.000000, 81.760000,-0000.256542, 035387.037420, 00158000.000000, 0.169756, 0000.457460, 02739.093264
01521,Japan,JPN,2004, 0127761000.000000, 82.030244,-0000.008573, 038298.980171, 00027500.000000, 0.097561,-0000.013202, 01212.928800
01522,Japan,JPN,2005, 0127773000.000000, 81.955122,-0000.282946, 037812.895020, 00046500.000000, 0.145854, 0000.128964,-01153.717084
01523,Japan,JPN,2006, 0127854000.000000, 82.321951, 0000.249355, 035991.546003, 00114000.000000, 0.275976, 0000.171493,-01016.935239
01524,Japan,JPN,2007, 0128001000.000000, 82.507073, 0000.060039, 035779.024542, 00104500.000000, 0.132805, 0000.565362, 01942.378983
01525,Japan,JPN,2008, 0128063000.000000, 82.587561, 0001.380079, 039876.303969, 00023000.000000, 0.212195,-0000.706438, 02764.986148
01526,Japan,JPN,2009, 0128047000.000000, 82.931463,-0001.352837, 041308.996837, 00003500.000000, 0.127561,-0001.054161, 02545.926133
01527,Japan,JPN,2010, 0128070000.000000, 82.842683,-0000.728243, 044968.156235,-00107000.000000,-0.170122, 0000.540191, 03725.541056
01528,Japan,JPN,2011, 0127833000.000000, 82.591220,-0000.272456, 048760.078949,-00220500.000000, 0.126707, 0000.342089, 02088.562098
01529,Japan,JPN,2012, 0127629000.000000, 83.096098,-0000.044065, 049145.280431,-00194000.000000, 0.370366, 0000.303747,-03930.715526
01530,Japan,JPN,2013, 0127445000.000000, 83.331951, 0000.335038, 040898.647896,-00176500.000000, 0.245854, 0001.401646,-05334.942592
01531,Japan,JPN,2014, 0127276000.000000, 83.587805, 0002.759227, 038475.395246,-00152000.000000, 0.230976, 0000.230121,-02969.004256
01532,Japan,JPN,2015, 0127141000.000000, 83.793902, 0000.795280, 034960.639384,-00100000.000000, 0.198537,-0001.443243, 00450.038958
01533,Japan,JPN,2016, 0127076000.000000, 83.984878,-0000.127259, 039375.473162,-00084500.000000, 0.152927,-0000.155540, 01936.706775
01534,Japan,JPN,2017, 0126972000.000000, 84.099756, 0000.484200, 038834.052934,-00132500.000000, 0.113049, 0000.558177, 00187.829968
01535,Japan,JPN,2018, 0126811000.000000, 84.210976, 0000.989095, 039751.133098,-00169500.000000, 0.128293,-0000.007712, 00790.951915
01536,Japan,JPN,2019, 0126633000.000000, 84.356341, 0000.468776, 040415.956765,-00275000.000000, 0.174512,-0000.507045, 00138.800537
01537,Japan,JPN,2020, 0126261000.000000, 84.560000,-0000.024996, 040028.734173,-00475703.500000, 0.044634,-0000.351064,-00160.698393
01538,Japan,JPN,2021, 0125681593.000000, 84.445610,-0000.233353, 040094.559980,-00568005.500000,-0.281829, 0001.261349,-02981.545138
01539,Japan,JPN,2022, 0125124989.000000, 83.996341, 0002.497703, 034065.643896,-00582471.500000,-0.202195, 0001.750743,-03129.192176
01540,Japan,JPN,2023, 0124516650.000000, 84.041220, 0003.268134, 033836.175627,-00574809.000000, 0.020000, 0000.120417,-00789.283046
01541,Luxembourg,LUX,1961, 0000316845.000000, 69.152927, 0000.482434, 002241.360032, 00003390.000000,-0.184415, 0000.223163, 00035.189720
01542,Luxembourg,LUX,1962, 0000320750.000000, 68.431732, 0000.895947, 002331.556858, 00003627.500000,-0.240476, 0001.196944, 00110.270546
01543,Luxembourg,LUX,1963, 0000324100.000000, 68.671976, 0002.876322, 002461.901124, 00003500.000000, 0.216976, 0001.100217, 00223.813770
01544,Luxembourg,LUX,1964, 0000327750.000000, 68.865683, 0003.096382, 002779.184397, 00003700.000000, 0.277439, 0000.228678, 00170.975961
01545,Luxembourg,LUX,1965, 0000331500.000000, 69.226854, 0003.333679, 002803.853046, 00003072.500000, 0.017341, 0000.117649, 00073.018825
01546,Luxembourg,LUX,1966, 0000333895.000000, 68.900366, 0003.331680, 002925.222047, 00001747.500000, 0.131037,-0000.583761, 00065.337637
01547,Luxembourg,LUX,1967, 0000334995.000000, 69.488927, 0002.166157, 002934.528321, 00000977.500000, 0.537195,-0000.353125, 00138.641951
01548,Luxembourg,LUX,1968, 0000335850.000000, 69.974756, 0002.625429, 003202.505949, 00001252.500000, 0.113878, 0000.064139, 00377.821753
01549,Luxembourg,LUX,1969, 0000337500.000000, 69.716683, 0002.294434, 003690.171826, 00001660.500000,-0.383329, 0001.006962, 00547.763974
01550,Luxembourg,LUX,1970, 0000339171.000000, 69.208098, 0004.639353, 004298.033897, 00002460.500000,-0.238415, 0001.188890, 00372.613091
01551,Luxembourg,LUX,1971, 0000342421.000000, 69.239854, 0004.672215, 004435.398008, 00003714.500000, 0.617634, 0000.293164, 00594.343365
01552,Luxembourg,LUX,1972, 0000346600.000000, 70.443366, 0005.225681, 005486.720628, 00004014.500000, 0.547293, 0000.697942, 01505.907505
01553,Luxembourg,LUX,1973, 0000350450.000000, 70.334439, 0006.068098, 007447.213018, 00004225.000000,-0.121866, 0002.157487, 01740.004165
01554,Luxembourg,LUX,1974, 0000355050.000000, 70.199634, 0009.540655, 008966.728959, 00004250.000000,-0.008110, 0002.324786, 00627.045857
01555,Luxembourg,LUX,1975, 0000358950.000000, 70.318220, 0010.717671, 008701.304731, 00002840.500000, 0.010390, 0000.128346, 00261.980677
01556,Luxembourg,LUX,1976, 0000360731.000000, 70.220415, 0009.797346, 009490.690312, 00001204.000000, 0.552963,-0002.006089, 00892.515529
01557,Luxembourg,LUX,1977, 0000361358.000000, 71.424146, 0006.705494, 010486.335789, 00000638.000000, 0.597110,-0003.351343, 01771.848948
01558,Luxembourg,LUX,1978, 0000362007.000000, 71.414634, 0003.094661, 013034.388208, 00000749.000000, 0.376256,-0001.079483, 02358.997515
01559,Luxembourg,LUX,1979, 0000362856.000000, 72.176659, 0004.546528, 015204.330819, 00001071.500000, 0.421768, 0001.602620, 01748.363345
01560,Luxembourg,LUX,1980, 0000364150.000000, 72.258171, 0006.299900, 016531.114899, 00001184.500000,-0.104366, 0001.763208,-00683.600419
01561,Luxembourg,LUX,1981, 0000365225.000000, 71.967927, 0008.072944, 013837.129981, 00000687.500000,-0.101293, 0001.528575,-01970.069052
01562,Luxembourg,LUX,1982, 0000365525.000000, 72.055585, 0009.357051, 012590.976796, 00000198.500000, 0.441634, 0000.298164,-00731.549779
01563,Luxembourg,LUX,1983, 0000365622.000000, 72.851195, 0008.669272, 012374.030423, 00000236.500000, 0.262561,-0001.460597,-00232.018798
01564,Luxembourg,LUX,1984, 0000365998.000000, 72.580707, 0006.435858, 012126.939199, 00000542.000000, 0.141207,-0002.287842, 00053.967711
01565,Luxembourg,LUX,1985, 0000366706.000000, 73.133610, 0004.093588, 012481.965845, 00001178.500000, 0.685902,-0003.070647, 03011.465026
01566,Luxembourg,LUX,1986, 0000368355.000000, 73.952512, 0000.294563, 018149.869250, 00002022.000000, 0.294366,-0002.075125, 04980.732809
01567,Luxembourg,LUX,1987, 0000370750.000000, 73.722341,-0000.056663, 022443.431463, 00002547.500000, 0.083841, 0000.571014, 03534.742514
01568,Luxembourg,LUX,1988, 0000373450.000000, 74.120195, 0001.436591, 025219.354278, 00003175.000000, 0.200159, 0001.713811, 02087.319057
01569,Luxembourg,LUX,1989, 0000377100.000000, 74.122659, 0003.370959, 026618.069577, 00004200.000000, 0.327646, 0000.908588, 04123.061965
01570,Luxembourg,LUX,1990, 0000381850.000000, 74.775488, 0003.253767, 033465.478208, 00004950.000000, 0.670378,-0000.126301, 04564.634111
01571,Luxembourg,LUX,1991, 0000387000.000000, 75.463415, 0003.118357, 035747.337799, 00005162.500000, 0.497622,-0000.049796, 03052.691679
01572,Luxembourg,LUX,1992, 0000392175.000000, 75.770732, 0003.154174, 039570.861567, 00005237.500000, 0.124390, 0000.234871, 02159.693226
01573,Luxembourg,LUX,1993, 0000397475.000000, 75.712195, 0003.588098, 040066.724252, 00005375.000000, 0.300000,-0000.479705, 02181.186938
01574,Luxembourg,LUX,1994, 0000402925.000000, 76.370732, 0002.194765, 043933.235443, 00005575.000000, 0.400000,-0000.860202, 05482.812692
01575,Luxembourg,LUX,1995, 0000408625.000000, 76.512195, 0001.867694, 051032.349635, 00005650.000000, 0.074390,-0000.505452, 03255.561840
01576,Luxembourg,LUX,1996, 0000414225.000000, 76.519512, 0001.183860, 050444.359124, 00005412.500000, 0.184146,-0000.250091,-02195.354380
01577,Luxembourg,LUX,1997, 0000419450.000000, 76.880488, 0001.367513, 046641.640875, 00005237.500000, 0.248780,-0000.112645,-01499.489021
01578,Luxembourg,LUX,1998, 0000424700.000000, 77.017073, 0000.958570, 047445.381081, 00005512.500000, 0.445122,-0000.171158, 02115.404196
01579,Luxembourg,LUX,1999, 0000430475.000000, 77.770732, 0001.025197, 050872.449268, 00005800.000000, 0.428049, 0001.096098, 00607.108897
01580,Luxembourg,LUX,2000, 0000436300.000000, 77.873171, 0003.150767, 048659.598875, 00005525.000000, 0.026829, 0000.819312,-01216.153627
01581,Luxembourg,LUX,2001, 0000441525.000000, 77.824390, 0002.663821, 048440.142015, 00004937.500000, 0.046341,-0000.538340, 02173.067523
01582,Luxembourg,LUX,2002, 0000446175.000000, 77.965854, 0002.074086, 053005.733921, 00005052.500000,-0.048780,-0000.306990, 08624.589719
01583,Luxembourg,LUX,2003, 0000451630.000000, 77.726829, 0002.049840, 065689.321454, 00005960.000000, 0.578049, 0000.075797, 11769.591583
01584,Luxembourg,LUX,2004, 0000458095.000000, 79.121951, 0002.225679, 076544.917087, 00006764.000000, 0.852439, 0000.218928, 07649.408085
01585,Luxembourg,LUX,2005, 0000465158.000000, 79.431707, 0002.487697, 080988.137623, 00007271.000000, 0.082927, 0000.220318, 07121.941700
01586,Luxembourg,LUX,2006, 0000472637.000000, 79.287805, 0002.666315, 090788.800488, 00007417.500000,-0.024390,-0000.087619, 13243.591337
01587,Luxembourg,LUX,2007, 0000479993.000000, 79.382927, 0002.312459, 107475.320298, 00008006.500000, 0.625610, 0000.367782, 14816.668723
01588,Luxembourg,LUX,2008, 0000488650.000000, 80.539024, 0003.401880, 120422.137934, 00008895.000000, 0.626829,-0000.972208, 00972.213328
01589,Luxembourg,LUX,2009, 0000497783.000000, 80.636585, 0000.368042, 109419.746953, 00009151.500000, 0.046341,-0000.564100,-04768.073278
01590,Luxembourg,LUX,2010, 0000506953.000000, 80.631707, 0002.273679, 110885.991379, 00010282.000000, 0.175610, 0001.521321, 04802.655125
01591,Luxembourg,LUX,2011, 0000518347.000000, 80.987805, 0003.410683, 119025.057203, 00011996.500000, 0.380488, 0000.194581, 00849.342446
01592,Luxembourg,LUX,2012, 0000530946.000000, 81.392683, 0002.662842, 112584.676271, 00012506.500000, 0.406098,-0000.838322, 00487.541763
01593,Luxembourg,LUX,2013, 0000543360.000000, 81.800000, 0001.734040, 120000.140730, 00012686.500000, 0.418293,-0001.017149, 05547.012936
01594,Luxembourg,LUX,2014, 0000556319.000000, 82.229268, 0000.628544, 123678.702143, 00013122.000000, 0.246341,-0000.629648,-07269.064073
01595,Luxembourg,LUX,2015, 0000569604.000000, 82.292683, 0000.474743, 105462.012584, 00012847.500000, 0.228049,-0000.168855,-08389.704297
